metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_blocked,1699081639,0.001542,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081639,0.008542,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081639,57.711461,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081639,0.138670,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081639,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081639,58.014843,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081639,68.985023,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081639,0.003333,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081639,0.009250,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081639,68.963857,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081639,0.011916,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_reqs,1699081639,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081639,68.996399,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081639,0.003042,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081639,0.013417,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081639,68.964356,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081639,0.018626,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081639,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081639,69.043691,,,,,::GET Token,,,,default,,,,,,,
checks,1699081639,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081639,69.071525,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081639,69.159777,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081639,0.003083,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081639,0.010542,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081639,69.132776,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081639,0.016459,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081639,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081639,69.220319,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081639,57.184201,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081639,0.001959,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081639,0.007083,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081639,56.193764,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081639,0.983354,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081639,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081639,57.234411,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081639,74.700681,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081639,0.004166,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081639,0.017084,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081639,74.667222,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081639,0.016375,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081639,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081639,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081639,74.770099,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081639,11.033932,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081639,0.001292,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081639,0.004959,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081639,11.005598,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081639,0.023375,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081639,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081639,11.087850,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081639,11.218477,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081639,0.001542,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081639,0.010000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081639,11.197686,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081639,0.010791,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081639,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081639,11.267812,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081639,11.211227,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081639,0.220963,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081639,0.009000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081639,11.046599,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081639,0.155628,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081639,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081639,11.486274,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081639,907.490021,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081639,0.000916,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081639,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081639,0.002959,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081639,452.715135,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081639,454.771927,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081639,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081639,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081639,907.551189,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081639,450.000000,,,,,,,,,default,,,,,,,
data_received,1699081639,16272312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081639,1267.461610,,,,,,,,,default,,,,,,,
iterations,1699081639,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081639,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081639,8.423004,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081639,0.001959,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081639,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
